"supervisor","subordinate"
"7415","12191"
"58615","76872"
"22938","22000"
"54992","44658"
"61410","72682"
"7125","80704"
"14098","48736"
"5047","5126"
"4610","70606"
"6305","73552"
"2103","14469"
"492","7911"
"641","59224"
"51808","52434"
"15579","38371"
"23318","55235"
"18320","72431"
"10400","79437"
"12263","90050"
"25811","69461"
"24096","4170"
"86405","86967"
"10699","42198"
"50414","52206"
"16111","93557"
"59752","76079"
"8400","41417"
"78709","45927"
"28394","11616"
"35975","35980"
"15299","17213"
"24139","39356"
"422","82045"
"60977","78439"
"7109","12773"
"26231","23074"
"1200","5523"
"19674","60418"
"29183","28818"
"8930","39661"
"7430","16669"
"86704","86968"
"23097","26424"
"46","54666"
"27188","40089"
"21977","77813"
"4736","5847"
"18253","41841"
"21890","64279"
"26965","26951"
"60518","49858"
"11965","92665"
"12278","73580"
"9535","28511"
"88896","86969"
"6268","68264"
"523","2019"
"65275","8084"
"15612","15729"
"701","928"
"31575","46176"
"31982","64909"
"14530","15082"
"50618","31491"
"2581","20702"
"9063","39303"
"78174","7062"
"9678","4082"
"15450","42644"
"5240","15208"
"26394","22770"
"20004","88713"
"58359","21528"
"2581","4001"
"67150","75847"
"13193","23350"
"7649","11668"
"40314","22095"
"11667","38797"
"36085","80728"
"40072","27840"
"3415","72790"
"19269","76776"
"13872","71881"
"53922","69387"
"20004","61650"
"8977","21724"
"23372","29941"
"15161","21596"
"47441","50196"
"24410","50662"
"33857","33762"
"55207","38376"
"15387","11601"
"17062","56214"
"28391","25694"
"30755","43601"
"1961","36942"
"31764","68909"
"864","49649"
"59752","58920"
"52912","54852"
"15592","31069"
"76507","85207"
"57621","56807"
"24403","6138"
"33857","63293"
"19153","74166"
"9678","67926"
"13208","64724"
"7389","73812"
"4663","75384"
"9678","41985"
"86555","86970"
"7312","21029"
"2581","3997"
"24234","92149"
"12263","92249"
"12263","71094"
"86953","89080"
"86170","88780"
"11436","14575"
"7430","12212"
"51985","52250"
"31982","62506"
"50833","17232"
"237","11332"
"13193","6687"
"30670","69878"
"25220","63636"
"43473","93354"
"13264","45780"
"30148","28593"
"1203","1197"
"13414","31091"
"52128","52368"
"54820","54941"
"30379","55404"
"45197","9540"
"50553","62458"
"26605","90232"
"21650","68477"
"79995","52327"
"30598","25849"
"747","32403"
"8414","80508"
"26908","73346"
"27626","18224"
"32274","66140"
"13414","32680"
"20179","45440"
"4319","41731"
"12263","80886"
"9077","20337"
"9077","20335"
"22113","2165"
"29668","64411"
"12278","49614"
"8304","85218"
"6328","64083"
"84490","84455"
"19153","74003"
"65623","82294"
"25755","66632"
"20004","27235"
"7311","84041"
"7554","84006"
"31982","66647"
"9551","56338"
"25220","11452"
"51952","60963"
"33686","42518"
"7043","21887"
"31982","84157"
"3822","3162"
"51307","52480"
"8973","5525"
"51893","56860"
"52246","74983"
"86170","88690"
"1961","7890"
"25310","28350"
"19161","64057"
"2408","4411"
"56477","65207"
"21650","72601"
"13952","88921"
"25590","77870"
"8889","29059"
"76502","89616"
"15526","51068"
"3474","7154"
"445","49284"
"24316","25040"
"25788","46085"
"25","32504"
"85104","85098"
"54931","5691"
"14129","80490"
"20004","41330"
"29118","93954"
"35946","6374"
"4318","7254"
"11179","11273"
"41964","3245"
"1147","22468"
"22055","71994"
"15592","15892"
"28511","29337"
"1435","5408"
"9015","7381"
"6263","67520"
"17779","92257"
"60518","6314"
"15213","2616"
"6327","4545"
"6311","58300"
"42566","83832"
"26909","71115"
"46","22033"
"1561","22464"
"12623","32813"
"1152","32483"
"22570","41438"
"38541","55538"
"8114","68727"
"86405","86971"
"55525","57953"
"55526","90572"
"13164","22824"
"29146","18249"
"9088","45841"
"24669","24875"
"33686","33699"
"29171","47760"
"42597","82417"
"4736","5906"
"25788","63490"
"7598","69794"
"24945","24228"
"10685","85465"
"4344","44776"
"26394","26179"
"45483","16677"
"9677","4685"
"45156","71453"
"28510","7357"
"16847","78736"
"492","4788"
"25788","25659"
"2256","38293"
"28394","57397"
"28394","42938"
"45142","39350"
"26394","4936"
"86329","89772"
"4202","56343"
"2103","5352"
"52246","52059"
"7456","3769"
"26394","5094"
"15299","12837"
"382","9506"
"79909","81331"
"4336","7364"
"6645","8308"
"4041","9684"
"48576","63300"
"12263","41519"
"57621","70622"
"19039","25342"
"20179","9369"
"9053","34956"
"3822","49902"
"3591","65048"
"8659","2370"
"86295","86972"
"28806","4604"
"42867","83106"
"34869","27830"
"8686","19646"
"35806","65229"
"53031","52344"
"10647","49116"
"16354","48072"
"45197","48676"
"28535","40050"
"73289","61808"
"15635","46316"
"20004","27249"
"56299","21730"
"79960","81332"
"29779","32097"
"13469","79137"
"25220","68271"
"3861","44293"
"1958","6355"
"27170","20233"
"8154","12887"
"8328","19838"
"24832","44182"
"9677","14673"
"13164","23220"
"42921","10476"
"2581","3132"
"31758","37891"
"44631","84205"
"61410","72649"
"13208","47680"
"78130","76120"
"6148","27533"
"6328","77202"
"51893","62069"
"15585","34299"
"1210","51073"
"1733","23325"
"2584","46003"
"35192","49108"
"11279","45281"
"23290","46206"
"18570","26778"
"478","67821"
"46","20138"
"1412","27975"
"29558","50317"
"31982","87288"
"29144","29372"
"7555","55787"
"9468","91047"
"2184","79289"
"9551","19440"
"7459","9147"
"25187","70373"
"21294","46851"
"8726","54076"
"12378","85050"
"10427","73816"
"4347","4359"
"20018","78725"
"693","36063"
"9053","46331"
"31982","66420"
"29146","20341"
"51985","52437"
"9551","11440"
"14530","7602"
"28803","833"
"8414","89200"
"86608","86973"
"8528","8605"
"31018","90207"
"2976","8178"
"27924","78480"
"21294","82855"
"41459","56544"
"10082","10329"
"32413","15043"
"61959","62111"
"40282","60054"
"8889","58076"
"29765","29218"
"18252","78006"
"14578","21016"
"9524","40452"
"2980","11739"
"818","1108"
"8976","75335"
"8414","74937"
"3489","56504"
"7560","19418"
"4730","29252"
"6328","75862"
"32413","2949"
"27467","4779"
"15987","31734"
"29558","36088"
"29656","29764"
"55492","76321"
"18261","12410"
"7389","14565"
"3860","22804"
"8440","66963"
"76935","54967"
"41477","65796"
"15434","67034"
"5518","88924"
"15813","15330"
"10847","30952"
"56622","21822"
"6303","74639"
"38042","38388"
"25132","37623"
"2103","10899"
"67564","46118"
"51846","52076"
"25755","30112"
"9515","24036"
"15247","28462"
"90942","12190"
"39593","42952"
"28394","42887"
"51839","52217"
"15795","34919"
"28394","83300"
"25310","4668"
"7247","28023"
"21971","92947"
"86704","89496"
"9100","22574"
"3047","8174"
"19957","30120"
"1733","30609"
"523","3397"
"53087","52238"
"25183","12426"
"2117","16416"
"60754","53915"
"47608","2430"
"1915","4400"
"29889","33554"
"26081","12875"
"29558","28875"
"24066","11410"
"7309","66049"
"39289","90804"
"33266","20604"
"11746","14450"
"60947","46564"
"14414","20696"
"5408","5320"
"2595","3533"
"13469","59774"
"31305","36084"
"15647","34454"
"26939","40328"
"84428","84456"
"3932","14644"
"61088","29874"
"7208","9679"
"13193","21291"
"9711","9715"
"42566","83885"
"42566","83886"
"79944","89022"
"61410","93830"
"7409","2816"
"23485","15863"
"51985","85712"
"7430","71243"
"9651","22427"
"5019","23530"
"57703","52350"
"25049","29029"
"326","83872"
"11667","7292"
"33378","76292"
"26166","41047"
"9995","49066"
"7560","941"
"27020","92225"
"27047","77154"
"53272","52042"
"27170","6133"
"19994","23844"
"33636","88915"
"27047","60405"
"13952","36169"
"1629","72806"
"42714","44651"
"11608","10776"
"86022","86974"
"45585","45640"
"20085","11839"
"7237","60789"
"7133","65933"
"4564","315"
"13059","55201"
"3335","93901"
"15362","54671"
"1318","16422"
"61410","72071"
"2580","4016"
"84348","84365"
"57336","59737"
"8414","90482"
"1179","5567"
"25788","83429"
"4898","55050"
"8414","91087"
"20004","47027"
"6702","6731"
"76523","86975"
"3796","20356"
"7043","16650"
"2406","2399"
"426","45367"
"29173","75510"
"87631","86976"
"1210","35157"
"5342","40072"
"53627","26218"
"9005","20814"
"654","28979"
"3075","40205"
"21413","18411"
"79188","60618"
"7740","39524"
"15010","16248"
"70545","40479"
"87661","86977"
"79978","81333"
"29164","33293"
"4320","4444"
"4310","1195"
"69658","20239"
"13712","30287"
"24403","75976"
"1329","18763"
"86105","86978"
"16558","64299"
"2201","2785"
"7327","62263"
"7389","45564"
"8179","11494"
"18249","88723"
"38337","64061"
"59752","59001"
"25374","27561"
"6268","28443"
"4783","61342"
"5391","5568"
"87332","86979"
"1504","55887"
"33645","33820"
"39535","8578"
"29889","3119"
"6325","79478"
"7133","12133"
"79941","81334"
"66211","67638"
"29752","29660"
"20860","23326"
"27188","73189"
"8201","3788"
"84348","84355"
"12627","12668"
"14630","86961"
"16000","31813"
"44771","2631"
"823","965"
"76502","89285"
"2096","11266"
"86953","86980"
"29667","50064"
"1921","1287"
"8304","74147"
"43167","65870"
"12257","57976"
"8414","83941"
"13781","44208"
"1978","83801"
"7742","46578"
"50733","79020"
"9005","62299"
"45288","26931"
"1832","58135"
"1183","4877"
"2249","40141"
"12263","35978"
"4460","63544"
"44587","2724"
"10134","20255"
"10203","18540"
"12257","33296"
"6268","20288"
"7104","43373"
"29382","63375"
"24138","74837"
"14414","68855"
"6268","83176"
"56622","9774"
"1244","79649"
"13059","30390"
"12263","62476"
"10179","10165"
"4677","35107"
"17946","71162"
"14855","63678"
"5745","79462"
"23485","11652"
"1397","74172"
"58359","20511"
"9053","30091"
"52433","52328"
"3590","8277"
"49468","52132"
"8179","15065"
"16036","41302"
"2869","79278"
"13038","12675"
"17743","74571"
"6268","9017"
"2564","1873"
"1193","57401"
"25049","28978"
"2406","68966"
"33784","33726"
"78091","5573"
"13224","68772"
"24302","75210"
"26394","14330"
"87332","86981"
"73892","8404"
"7304","13955"
"300","44641"
"2032","78254"
"6268","92411"
"67656","31751"
"51716","65767"
"3376","92985"
"4463","4383"
"6308","7055"
"22174","29414"
"59752","58837"
"34585","55215"
"17533","43107"
"7672","13425"
"7555","13640"
"2908","2946"
"7744","18747"
"10594","10631"
"4481","49946"
"39593","54747"
"24281","24807"
"52106","67038"
"13961","11804"
"989","2487"
"19337","3344"
"4736","20623"
"18591","5418"
"7109","11618"
"12329","12319"
"641","1268"
"68268","80000"
"6746","75543"
"31982","38343"
"52518","52373"
"3832","3713"
"2688","74702"
"55358","55408"
"53308","52143"
"6328","75863"
"31170","32262"
"31724","15003"
"26910","49690"
"76502","89286"
"345","40116"
"7056","22481"
"10676","64373"
"63534","50449"
"9543","13082"
"4455","76848"
"48873","52168"
"9832","26588"
"3376","79426"
"24059","24901"
"1196","5992"
"11667","61642"
"1203","50098"
"18745","21154"
"8168","72111"
"1901","14574"
"11711","15271"
"8991","38285"
"407","16153"
"16610","46012"
"91983","91271"
"2869","77677"
"7281","45201"
"40893","23609"
"80765","86982"
"28517","26926"
"27806","22265"
"25058","58998"
"15518","44036"
"4883","4884"
"21977","43256"
"24410","44793"
"30755","66109"
"29183","66849"
"12623","2885"
"27483","80724"
"28373","2838"
"8782","21691"
"8892","41138"
"7110","57320"
"24014","58598"
"34585","36929"
"8974","56671"
"52605","52306"
"63803","27781"
"87332","86983"
"57621","83534"
"12257","91493"
"12263","48557"
"7253","40793"
"9100","49815"
"29382","63376"
"5408","67335"
"29171","39858"
"7567","11750"
"8094","30761"
"1259","47522"
"31075","43888"
"85961","89646"
"13965","47541"
"85550","85546"
"20004","42223"
"2249","5001"
"5724","68461"
"53298","80934"
"15161","6568"
"342","5764"
"17878","17879"
"28373","65061"
"194","170"
"2184","21542"
"7312","90505"
"38498","73945"
"2573","3530"
"7740","59272"
"7355","80676"
"15145","85862"
"5391","80518"
"14855","28161"
"9029","32041"
"10041","9024"
"19588","22467"
"10749","43794"
"46","64115"
"7320","11153"
"13770","55055"
"6327","22801"
"25310","74589"
"87072","86984"
"13952","30675"
"726","11791"
"10555","10487"
"10126","89412"
"4400","4522"
"4460","37857"
"66589","4516"
"35975","60794"
"44022","62895"
"3443","46326"
"52313","71414"
"33490","29532"
"25914","24476"
"30048","60515"
"8726","51140"
"53627","29756"
"43468","24102"
"25303","43384"
"54992","39191"
"385","34291"
"46818","39963"
"33840","79446"
"20587","20949"
"3990","85302"
"87332","89780"
"61410","5907"
"4433","4419"
"29191","29636"
"70361","8891"
"22315","7425"
"17430","9033"
"17430","68680"
"16269","66598"
"14283","19967"
"2175","22628"
"28373","2833"
"29533","29126"
"27504","90568"
"28511","2101"
"4347","72698"
"67998","40287"
"7306","4830"
"48768","22188"
"4336","4422"
"364","16661"
"11161","18783"
"10120","54981"
"3678","80249"
"14456","68493"
"16000","28160"
"467","11338"
"20416","12978"
"9782","9760"
"357","7453"
"14530","12132"
"4883","12078"
"51279","51786"
"31764","28331"
"39248","10927"
"14998","73936"
"7633","83475"
"39593","29519"
"87903","86985"
"20952","34196"
"51245","65741"
"33076","59634"
"13878","69666"
"80765","86986"
"27723","93665"
"26965","26954"
"51681","62191"
"7614","16288"
"29149","49730"
"1161","1183"
"9968","19402"
"45662","72760"
"39915","75622"
"10014","44889"
"54595","55140"
"11338","43257"
"22582","85087"
"4041","38462"
"17946","10662"
"70545","3377"
"29539","32565"
"9678","14576"
"12263","76766"
"3816","64854"
"13878","45710"
"7567","30148"
"24148","62589"
"7043","57688"
"5805","72802"
"3496","3712"
"12263","23009"
"28806","2607"
"1318","2313"
"42842","54306"
"8414","72980"
"35975","35972"
"29382","75578"
"27765","8558"
"47345","33517"
"7409","12073"
"20509","67951"
"1629","74118"
"15941","43080"
"4324","53508"
"55247","4639"
"4663","75416"
"8477","63255"
"74842","70414"
"21977","43770"
"34011","80880"
"15299","72547"
"10215","61503"
"7388","77316"
"23485","33610"
"5391","71662"
"52246","52211"
"13742","42282"
"54347","54476"
"2582","3801"
"4862","64637"
"7309","68036"
"9088","20336"
"10675","64634"
"25788","14558"
"12263","93677"
"5718","27780"
"564","43222"
"33490","29736"
"72208","72209"
"31982","89963"
"42909","12084"
"29558","28957"
"41466","82335"
"9607","9623"
"8564","26675"
"9711","46996"
"54347","54483"
"8728","28224"
"5566","67379"
"35619","59319"
"29627","71678"
"57620","10158"
"36251","75455"
"18261","16662"
"18247","68570"
"3435","3544"
"13193","10980"
"11272","92446"
"44588","61674"
"28901","46205"
"3575","38281"
"8414","69927"
"87631","86987"
"16004","76036"
"29191","63708"
"86531","89081"
"61410","74991"
"54347","54455"
"914","4130"
"7125","10810"
"29889","37403"
"528","12301"
"57901","74690"
"86170","88781"
"14062","50704"
"25788","76999"
"25788","66134"
"7125","62050"
"7320","45459"
"326","60266"
"2630","8154"
"16558","73609"
"8604","8586"
"2875","1248"
"1561","14406"
"25788","51100"
"6268","68555"
"10971","33626"
"10267","66932"
"4414","21098"
"19203","20119"
"3047","8217"
"50077","3912"
"57535","81009"
"14119","38770"
"31982","54016"
"8930","9271"
"46545","26078"
"78325","71495"
"62005","3830"
"7257","2206"
"13416","13373"
"14456","37504"
"478","20192"
"39593","20686"
"20656","66091"
"52373","52464"
"10971","15536"
"19278","93147"
"28394","39382"
"50890","55231"
"7389","28624"
"42718","11492"
"52328","52399"
"6372","56176"
"12263","38286"
"52703","57703"
"9049","16660"
"23932","49505"
"27692","76128"
"13414","53470"
"51968","75297"
"35118","12131"
"18049","42667"
"21650","71636"
"16036","83959"
"52703","56668"
"42597","22247"
"12786","17200"
"8536","46387"
"2668","68968"
"47345","49141"
"47481","35720"
"4800","70148"
"52991","52009"
"12263","73560"
"9852","25553"
"7222","7349"
"42198","74901"
"1930","21615"
"32510","58590"
"51985","52436"
"8400","2173"
"2037","53873"
"1921","8503"
"27221","13241"
"52853","52264"
"79188","16094"
"68428","11731"
"4898","6980"
"30598","56168"
"7247","12053"
"26605","50848"
"47509","68717"
"51858","51981"
"51968","58290"
"24315","19686"
"20738","21210"
"9053","57668"
"40072","12130"
"2635","35897"
"13215","54037"
"23981","59745"
"87862","90731"
"85120","91538"
"85961","86988"
"7109","611"
"25788","42683"
"9678","42723"
"86204","86989"
"84419","84457"
"2256","47664"
"55358","54772"
"16059","53987"
"52246","52332"
"4535","73044"
"1840","20952"
"38652","2243"
"8941","9607"
"3575","55940"
"20179","20326"
"16059","22175"
"7349","53807"
"84734","33238"
"7835","14214"
"6328","82032"
"38541","33414"
"12329","67381"
"6268","84075"
"7835","11680"
"44337","19140"
"77945","29278"
"3793","54029"
"21950","60154"
"1498","62827"
"38498","79450"
"52373","71348"
"52128","54518"
"2175","75466"
"5391","36011"
"13408","13697"
"24186","75122"
"693","23598"
"1179","16668"
"10203","10211"
"23932","34190"
"21951","38828"
"35192","82660"
"6091","5491"
"52328","52244"
"6328","82034"
"47198","59659"
"28100","26209"
"7387","14046"
"699","333"
"18049","29916"
"3501","75864"
"61001","62422"
"24765","24142"
"88666","91033"
"54347","54461"
"52246","52113"
"4326","81816"
"6148","6854"
"1518","7274"
"17965","20830"
"541","79850"
"17017","15034"
"23256","63377"
"44022","62898"
"52248","52032"
"25811","34610"
"18912","56799"
"1230","1179"
"321","52137"
"2025","27866"
"51307","66316"
"88666","86990"
"18912","44174"
"23368","45397"
"492","2113"
"9083","51994"
"14128","11895"
"86799","86991"
"5240","78467"
"25788","25619"
"52421","52356"
"19994","69221"
"18728","10022"
"59752","58835"
"28901","78482"
"7129","59008"
"13875","30586"
"58822","69940"
"1629","83978"
"5972","58680"
"1239","38925"
"51150","81740"
"21283","11501"
"2581","3983"
"6993","60787"
"52912","92779"
"54347","54479"
"63028","58995"
"26051","72062"
"12387","82742"
"3438","19887"
"4415","24016"
"34290","80040"
"24147","71074"
"9890","50456"
"36251","76857"
"7598","83794"
"20593","71266"
"88896","89082"
"17279","11967"
"51033","34327"
"11098","75483"
"637","7900"
"2581","2048"
"7306","32655"
"24852","88737"
"5460","58158"
"2249","52175"
"9053","79442"
"6328","67918"
"19003","71386"
"45143","3350"
"43473","22240"
"7414","19710"
"5514","21966"
"16004","31669"
"20593","65963"
"8356","93598"
"59752","76080"
"9677","24179"
"3047","27628"
"2566","3037"
"86055","86992"
"4800","73986"
"15643","40647"
"6268","23988"
"79910","81336"
"6325","63872"
"407","45266"
"11694","56906"
"39593","13592"
"46","67498"
"18026","11975"
"18745","42317"
"52605","52061"
"719","9772"
"21348","10152"
"6268","40137"
